file,record_id,region,start,end,contig_edge,product,KCB_hit,KCB_acc,KCB_%,record_desc
M161_bin2.1_re.2_re,bin2.fa-89,1,0,5196,TRUE,T1PKS,apratoxin A,BGC0002542,27,bin2.fa-89
M161_bin2.1_re.2_re,bin2.fa-177,1,0,8865,TRUE,NRPS / T1PKS,apratoxin A,BGC0002542,27,bin2.fa-177
M161_bin2.1_re.2_re,bin2.fa-159,1,0,8327,TRUE,NRPS-like / T1PKS,nostoclide N1/nostoclide N2,BGC0002677,27,bin2.fa-159
M161_bin2.1_re.2_re,bin2.fa-12,1,8911,30975,TRUE,cyanobactin,trichamide,BGC0000481,27,bin2.fa-12
M161_bin2.1_re.2_re,bin2.fa-172,1,0,36273,TRUE,T1PKS / NRPS,minutissamide A/minutissamide C/minutissamide D,BGC0001952,23,bin2.fa-172
M161_bin2.1_re.2_re,bin2.fa-28,1,0,23076,TRUE,NRPS / T1PKS,vatiamide A/vatiamide B/vatiamide C/vatiamide D/vatiamide E/vatiamide F,BGC0002296,20,bin2.fa-28
M161_bin2.1_re.2_re,bin2.fa-106,1,0,31177,TRUE,NRPS,nostophycin,BGC0001029,18,bin2.fa-106
M161_bin2.1_re.2_re,bin2.fa-145,1,0,6909,TRUE,NRPS,vatiamide A/vatiamide B/vatiamide C/vatiamide D/vatiamide E/vatiamide F,BGC0002296,16,bin2.fa-145
M161_bin2.1_re.2_re,bin2.fa-265,1,0,12372,TRUE,NRPS,vioprolide A/vioprolide B/vioprolide C/vioprolide D,BGC0001822,16,bin2.fa-265
M161_bin2.1_re.2_re,bin2.fa-180,1,12051,51495,TRUE,NRPS-like / T1PKS,jamaicamide A/jamaicamide B/jamaicamide C,BGC0001001,15,bin2.fa-180
M161_bin2.1_re.2_re,bin2.fa-59,1,0,5562,TRUE,T1PKS,aurantoside A,BGC0002131,11,bin2.fa-59
M161_bin2.1_re.2_re,bin2.fa-21,1,0,49267,TRUE,T1PKS,scytophycin,BGC0001772,11,bin2.fa-21
M161_bin2.1_re.2_re,bin2.fa-48,2,45142,69476,TRUE,lanthipeptide-class-v,tiacumicin B,BGC0000165,9,bin2.fa-48
M161_bin2.1_re.2_re,bin2.fa-22,1,5976,21229,TRUE,spliceotide,,,,bin2.fa-22
M161_bin2.1_re.2_re,bin2.fa-37,1,0,24109,TRUE,NRPS-like,,,,bin2.fa-37
M161_bin2.1_re.2_re,bin2.fa-67,1,17127,31796,TRUE,hserlactone,,,,bin2.fa-67
M161_bin2.1_re.2_re,bin2.fa-69,1,0,5728,TRUE,NRPS,,,,bin2.fa-69
M161_bin2.1_re.2_re,bin2.fa-104,1,1099,22068,TRUE,terpene,,,,bin2.fa-104
M161_bin2.1_re.2_re,bin2.fa-126,1,0,21780,TRUE,NRPS-like,,,,bin2.fa-126
M161_bin2.1_re.2_re,bin2.fa-129,1,0,16727,TRUE,lanthipeptide-class-v,,,,bin2.fa-129
M161_bin2.1_re.2_re,bin2.fa-173,1,0,19035,TRUE,phosphonate,,,,bin2.fa-173
M161_bin2.1_re.2_re,bin2.fa-181,1,0,2335,TRUE,spliceotide,,,,bin2.fa-181
M161_bin2.1_re.2_re,bin2.fa-183,1,0,24762,TRUE,NRPS,,,,bin2.fa-183
M161_bin2.1_re.2_re,bin2.fa-191,1,0,7720,TRUE,LAP,,,,bin2.fa-191
M161_bin2.1_re.2_re,bin2.fa-196,1,228,13456,TRUE,RiPP-like,,,,bin2.fa-196
M161_bin2.1_re.2_re,bin2.fa-198,1,0,38912,TRUE,NRPS / lassopeptide,,,,bin2.fa-198
M161_bin2.1_re.2_re,bin2.fa-199,1,0,21072,TRUE,T3PKS,,,,bin2.fa-199
M161_bin2.1_re.2_re,bin2.fa-232,1,8889,26881,TRUE,cyanobactin,,,,bin2.fa-232
M161_bin2.1_re.2_re,bin2.fa-240,1,0,3507,TRUE,NRPS,,,,bin2.fa-240
M161_bin2.1_re.2_re,bin2.fa-256,1,0,10554,TRUE,RRE-containing,,,,bin2.fa-256
M161_bin2.1_re.2_re,bin2.fa-284,1,0,4172,TRUE,NRPS,,,,bin2.fa-284
M167_bin2.1_re.2_re,bin2.fa-2,1,3749,55987,FALSE,hglE-KS / T1PKS,heterocyst glycolipids,BGC0000869,85,bin2.fa-2
M167_bin2.1_re.2_re,bin2.fa-35,1,0,28712,TRUE,NI-siderophore,schizokinen,BGC0002683,100,bin2.fa-35
M167_bin2.1_re.2_re,bin2.fa-172,1,0,14389,TRUE,cyanobactin,anacyclamide D8P/sphaerocyclamide,BGC0001505,80,bin2.fa-172
M167_bin2.1_re.2_re,bin2.fa-28,1,0,43981,TRUE,T1PKS / NRPS,nocuolin A,BGC0001703,72,bin2.fa-28
M167_bin2.1_re.2_re,bin2.fa-162,1,0,26298,TRUE,mycosporine-like,hexose-palythine-serine/hexose-shinorine,BGC0001615,28,bin2.fa-162
M167_bin2.1_re.2_re,bin2.fa-1,1,0,26689,TRUE,lanthipeptide-class-v,,,,bin2.fa-1
M167_bin2.1_re.2_re,bin2.fa-37,1,0,11472,TRUE,CDPS,,,,bin2.fa-37
M167_bin2.1_re.2_re,bin2.fa-131,1,0,16466,TRUE,NRPS-like,,,,bin2.fa-131
M167_bin2.1_re.2_re,bin2.fa-136,1,42170,64501,TRUE,LAP,,,,bin2.fa-136
M167_bin2.1_re.2_re,bin2.fa-164,1,2571,24781,TRUE,RRE-containing / spliceotide,,,,bin2.fa-164
M167_bin2.1_re.2_re,bin2.fa-186,1,1083,11828,TRUE,CDPS,,,,bin2.fa-186
M167_bin2.1_re.2_re,bin2.fa-236,1,53642,73751,TRUE,terpene,,,,bin2.fa-236
M167_bin2.1_re.2_re,bin2.fa-240,1,36859,68545,TRUE,T3PKS,,,,bin2.fa-240
M172_bin9,bin9.fa-282,1,332,48018,FALSE,NRPS-like / T1PKS,TP-1161,BGC0000615,16,bin9.fa-282
M172_bin9,bin9.fa-7,1,1727,44691,FALSE,NRPS-like,cylindrocyclophane,BGC0001566,12,bin9.fa-7
M172_bin9,bin9.fa-154,1,0,61697,TRUE,T1PKS / NRPS / T3PKS / PKS-like,curacin A,BGC0000976,86,bin9.fa-154
M172_bin9,bin9.fa-251,1,0,31235,TRUE,NRPS,hexose-palythine-serine/hexose-shinorine,BGC0001615,42,bin9.fa-251
M172_bin9,bin9.fa-288,1,19724,38387,TRUE,RRE-containing,PcpA,BGC0001733,33,bin9.fa-288
M172_bin9,bin9.fa-232,1,0,23622,TRUE,NRPS-like,nostophycin,BGC0001029,27,bin9.fa-232
M172_bin9,bin9.fa-9,1,0,16325,TRUE,CDPS,,,,bin9.fa-9
M172_bin9,bin9.fa-49,1,20841,31708,TRUE,RRE-containing,,,,bin9.fa-49
M172_bin9,bin9.fa-53,1,8553,21946,TRUE,terpene,,,,bin9.fa-53
M172_bin9,bin9.fa-79,1,13797,34736,TRUE,terpene,,,,bin9.fa-79
M172_bin9,bin9.fa-93,1,0,17909,TRUE,CDPS,,,,bin9.fa-93
M172_bin9,bin9.fa-255,1,0,15158,TRUE,terpene,,,,bin9.fa-255
M172_bin9,bin9.fa-267,1,113251,124169,TRUE,RiPP-like,,,,bin9.fa-267
M173_bin6.1_re.2_re,bin6.fa-79,1,69392,89578,FALSE,microviridin,microviridin N9/microviridin N8/microviridin N7/microviridin N6/microviridin N5/microviridin N4/microviridin N3,BGC0002049,33,bin6.fa-79
M173_bin6.1_re.2_re,bin6.fa-191,1,15507,61510,FALSE,NRPS,nostophycin,BGC0001029,27,bin6.fa-191
M173_bin6.1_re.2_re,bin6.fa-356,1,75900,139606,FALSE,lassopeptide / NRPS,pyoverdine SMX-1,BGC0002693,6,bin6.fa-356
M173_bin6.1_re.2_re,bin6.fa-144,1,41721,65027,FALSE,lanthipeptide-class-ii,,,,bin6.fa-144
M173_bin6.1_re.2_re,bin6.fa-152,1,46148,88786,FALSE,lanthipeptide-class-v,,,,bin6.fa-152
M173_bin6.1_re.2_re,bin6.fa-258,1,19566,62611,FALSE,NRPS-like,,,,bin6.fa-258
M173_bin6.1_re.2_re,bin6.fa-258,2,71583,121126,FALSE,NRPS / T1PKS,,,,bin6.fa-258
M173_bin6.1_re.2_re,bin6.fa-66,1,0,48500,TRUE,NRPS-like / T1PKS,1-heptadecene,BGC0001163,100,bin6.fa-66
M173_bin6.1_re.2_re,bin6.fa-146,1,0,2614,TRUE,T1PKS,1-heptadecene,BGC0001164,100,bin6.fa-146
M173_bin6.1_re.2_re,bin6.fa-266,1,0,3190,TRUE,T1PKS,1-heptadecene,BGC0001164,100,bin6.fa-266
M173_bin6.1_re.2_re,bin6.fa-181,1,0,59053,TRUE,hglE-KS / T1PKS / T3PKS,heterocyst glycolipids,BGC0000869,71,bin6.fa-181
M173_bin6.1_re.2_re,bin6.fa-69,1,0,48641,TRUE,NRPS / T1PKS,nostopeptolide A1/nostopeptolide 1052,BGC0002061,50,bin6.fa-69
M173_bin6.1_re.2_re,bin6.fa-219,1,12385,42933,TRUE,NRPS / CDPS,nostopeptolide A1/nostopeptolide 1052,BGC0002061,37,bin6.fa-219
M173_bin6.1_re.2_re,bin6.fa-290,1,12806,36017,TRUE,T1PKS,vatiamide A/vatiamide B/vatiamide C/vatiamide D/vatiamide E/vatiamide F,BGC0002296,36,bin6.fa-290
M173_bin6.1_re.2_re,bin6.fa-342,1,0,13049,TRUE,cyanobactin,anacyclamide D8P/sphaerocyclamide,BGC0001505,30,bin6.fa-342
M173_bin6.1_re.2_re,bin6.fa-108,1,0,19934,TRUE,T1PKS,stigmatellin,BGC0000153,30,bin6.fa-108
M173_bin6.1_re.2_re,bin6.fa-10,1,0,15947,TRUE,cyanobactin,trichamide,BGC0000481,27,bin6.fa-10
M173_bin6.1_re.2_re,bin6.fa-292,1,0,10059,TRUE,NRPS / T1PKS,curacin A,BGC0000976,26,bin6.fa-292
M173_bin6.1_re.2_re,bin6.fa-208,1,0,5585,TRUE,T1PKS,vatiamide A/vatiamide B/vatiamide C/vatiamide D/vatiamide E/vatiamide F,BGC0002296,26,bin6.fa-208
M173_bin6.1_re.2_re,bin6.fa-111,1,0,13870,TRUE,NRPS,aranazole A/aranazole B/aranazole C/aranazole D,BGC0001884,25,bin6.fa-111
M173_bin6.1_re.2_re,bin6.fa-300,1,0,11770,TRUE,microviridin,microviridin 1688/microviridin 1739/microviridin 1748,BGC0002626,25,bin6.fa-300
M173_bin6.1_re.2_re,bin6.fa-157,1,0,7620,TRUE,NRPS-like / NRPS,cyanochelin A,BGC0002411,18,bin6.fa-157
M173_bin6.1_re.2_re,bin6.fa-235,1,0,18182,TRUE,NRPS / NRPS-like,nostophycin,BGC0001029,18,bin6.fa-235
M173_bin6.1_re.2_re,bin6.fa-327,1,0,46881,TRUE,NRPS,anachelin,BGC0002532,15,bin6.fa-327
M173_bin6.1_re.2_re,bin6.fa-278,1,0,21952,TRUE,NRPS-like,varlaxin 1046A/varlaxin 1022A,BGC0002632,13,bin6.fa-278
M173_bin6.1_re.2_re,bin6.fa-140,1,35871,65798,TRUE,phosphonate,cylindrospermopsin,BGC0000981,12,bin6.fa-140
M173_bin6.1_re.2_re,bin6.fa-267,1,0,11200,TRUE,NRPS / T1PKS,malyngamide I,BGC0001971,12,bin6.fa-267
M173_bin6.1_re.2_re,bin6.fa-316,1,0,20348,TRUE,T1PKS,maduropeptin,BGC0001008,6,bin6.fa-316
M173_bin6.1_re.2_re,bin6.fa-17,1,75566,88996,TRUE,terpene,,,,bin6.fa-17
M173_bin6.1_re.2_re,bin6.fa-32,1,0,17961,TRUE,terpene / RiPP-like,,,,bin6.fa-32
M173_bin6.1_re.2_re,bin6.fa-39,1,0,24283,TRUE,lanthipeptide-class-v,,,,bin6.fa-39
M173_bin6.1_re.2_re,bin6.fa-47,1,0,9791,TRUE,NRPS / NRPS-like,,,,bin6.fa-47
M173_bin6.1_re.2_re,bin6.fa-59,1,0,9168,TRUE,NRPS,,,,bin6.fa-59
M173_bin6.1_re.2_re,bin6.fa-61,1,0,4149,TRUE,RiPP-like,,,,bin6.fa-61
M173_bin6.1_re.2_re,bin6.fa-66,2,69830,91758,TRUE,spliceotide,,,,bin6.fa-66
M173_bin6.1_re.2_re,bin6.fa-68,1,0,12827,TRUE,terpene,,,,bin6.fa-68
M173_bin6.1_re.2_re,bin6.fa-78,1,0,2961,TRUE,NRPS,,,,bin6.fa-78
M173_bin6.1_re.2_re,bin6.fa-92,1,24745,44156,TRUE,terpene,,,,bin6.fa-92
M173_bin6.1_re.2_re,bin6.fa-124,1,24227,40153,TRUE,LAP,,,,bin6.fa-124
M173_bin6.1_re.2_re,bin6.fa-139,1,0,7560,TRUE,RiPP-like,,,,bin6.fa-139
M173_bin6.1_re.2_re,bin6.fa-144,2,112086,125314,TRUE,RiPP-like,,,,bin6.fa-144
M173_bin6.1_re.2_re,bin6.fa-178,1,0,2795,TRUE,NRPS,,,,bin6.fa-178
M173_bin6.1_re.2_re,bin6.fa-190,1,0,3844,TRUE,RRE-containing,,,,bin6.fa-190
M173_bin6.1_re.2_re,bin6.fa-225,1,0,24366,TRUE,lanthipeptide-class-v,,,,bin6.fa-225
M173_bin6.1_re.2_re,bin6.fa-230,1,22511,37369,TRUE,lassopeptide / RRE-containing,,,,bin6.fa-230
M173_bin6.1_re.2_re,bin6.fa-322,1,0,14709,TRUE,CDPS,,,,bin6.fa-322
M173_bin6.1_re.2_re,bin6.fa-324,1,15148,39612,TRUE,T1PKS,,,,bin6.fa-324
M174_bin_40,NODE_55_length_136532_cov_129.999722,1,17454,38316,FALSE,microviridin,microviridin N9/microviridin N8/microviridin N7/microviridin N6/microviridin N5/microviridin N4/microviridin N3,BGC0002049,100,NODE_55_length_136532_cov_129.999722
M174_bin_40,NODE_104_length_90016_cov_131.198408,1,462,44135,FALSE,mycosporine-like,shinorine/4-deoxygadusol/mycosporine glycine,BGC0000427,75,NODE_104_length_90016_cov_131.198408
M174_bin_40,NODE_55_length_136532_cov_129.999722,2,75839,126034,FALSE,hglE-KS / T1PKS,heterocyst glycolipids,BGC0000869,71,NODE_55_length_136532_cov_129.999722
M174_bin_40,NODE_87_length_102345_cov_128.425887,1,813,54650,FALSE,PUFA / T1PKS / hglE-KS,heterocyst glycolipids,BGC0000869,57,NODE_87_length_102345_cov_128.425887
M174_bin_40,NODE_95_length_98542_cov_148.937088,1,19043,93610,FALSE,LAP / crocagin / NRPS-like,vatiamide A/vatiamide B/vatiamide C/vatiamide D/vatiamide E/vatiamide F,BGC0002296,6,NODE_95_length_98542_cov_148.937088
M174_bin_40,NODE_9_length_282238_cov_170.530418,1,61529,83848,FALSE,LAP,,,,NODE_9_length_282238_cov_170.530418
M174_bin_40,NODE_721_length_22743_cov_133.943318,1,0,22743,TRUE,hglE-KS / T1PKS,heterocyst glycolipids,BGC0000869,71,NODE_721_length_22743_cov_133.943318
M174_bin_40,NODE_141_length_68977_cov_129.364093,1,5145,68977,TRUE,NRPS / T1PKS / NRPS-like,puwainaphycin A/puwainaphycin B/puwainaphycin C/puwainaphycin D,BGC0001125,60,NODE_141_length_68977_cov_129.364093
M174_bin_40,NODE_60_length_130959_cov_132.640462,1,0,73386,TRUE,NRP-metallophore / NRPS,anachelin,BGC0002532,45,NODE_60_length_130959_cov_132.640462
M174_bin_40,NODE_64_length_129604_cov_130.155030,2,111404,129604,TRUE,microviridin,microviridin N9/microviridin N8/microviridin N7/microviridin N6/microviridin N5/microviridin N4/microviridin N3,BGC0002049,33,NODE_64_length_129604_cov_130.155030
M174_bin_40,NODE_804_length_19961_cov_127.417713,1,0,19961,TRUE,hglE-KS,ambiguine P,BGC0001501,6,NODE_804_length_19961_cov_127.417713
M174_bin_40,NODE_1475_length_9018_cov_134.684369,1,0,9018,TRUE,indole,,,,NODE_1475_length_9018_cov_134.684369
M174_bin_40,NODE_298_length_45974_cov_130.450119,1,0,20882,TRUE,RRE-containing,,,,NODE_298_length_45974_cov_130.450119
M174_bin_40,NODE_247_length_51858_cov_131.650233,1,0,17071,TRUE,terpene,,,,NODE_247_length_51858_cov_131.650233
M174_bin_40,NODE_827_length_19578_cov_131.593403,1,0,19578,TRUE,lanthipeptide-class-v,,,,NODE_827_length_19578_cov_131.593403
M174_bin_40,NODE_64_length_129604_cov_130.155030,1,0,39730,TRUE,lanthipeptide-class-v,,,,NODE_64_length_129604_cov_130.155030
M176_bin1,bin1.fa-27,1,25803,61092,FALSE,NI-siderophore,schizokinen,BGC0002683,100,bin1.fa-27
M176_bin1,bin1.fa-127,1,2275,55521,FALSE,hglE-KS,heterocyst glycolipids,BGC0000869,71,bin1.fa-127
M176_bin1,bin1.fa-41,2,83301,103667,FALSE,microviridin,microviridin N9/microviridin N8/microviridin N7/microviridin N6/microviridin N5/microviridin N4/microviridin N3,BGC0002049,33,bin1.fa-41
M176_bin1,bin1.fa-120,1,12613,69027,FALSE,NRPS,varlaxin 1046A/varlaxin 1022A,BGC0002632,31,bin1.fa-120
M176_bin1,bin1.fa-227,1,94094,117415,FALSE,indole,tjipanazole D/tjipanazole I/tjipanazole L/tjipanazole K/tjipanazole M,BGC0002482,20,bin1.fa-227
M176_bin1,bin1.fa-41,1,21927,64223,FALSE,lanthipeptide-class-v,,,,bin1.fa-41
M176_bin1,bin1.fa-112,1,2643,45115,FALSE,lanthipeptide-class-v,,,,bin1.fa-112
M176_bin1,bin1.fa-116,1,24835,42637,TRUE,cyanobactin,limnothamide,BGC0002629,71,bin1.fa-116
M176_bin1,bin1.fa-106,1,0,9810,TRUE,cyanobactin / RiPP-like,tenuecyclamide A/tenuecyclamide C,BGC0000480,57,bin1.fa-106
M176_bin1,bin1.fa-29,1,5115,18282,TRUE,cyanobactin,viridisamide A,BGC0000471,37,bin1.fa-29
M176_bin1,bin1.fa-220,1,81155,123460,TRUE,lanthipeptide-class-v / spliceotide / RRE-containing / lanthipeptide-class-ii,PcpA,BGC0001733,33,bin1.fa-220
M176_bin1,bin1.fa-230,1,42570,79560,TRUE,mycosporine-like,hexose-palythine-serine/hexose-shinorine,BGC0001615,28,bin1.fa-230
M176_bin1,bin1.fa-60,1,0,27039,TRUE,NRPS,hassallidin C,BGC0000369,25,bin1.fa-60
M176_bin1,bin1.fa-86,1,0,47102,TRUE,NRPS,hassallidin C,BGC0000369,21,bin1.fa-86
M176_bin1,bin1.fa-180,1,0,12866,TRUE,thiopeptide / LAP / redox-cofactor,lankacidin C,BGC0001100,13,bin1.fa-180
M176_bin1,bin1.fa-83,1,0,34268,TRUE,NRPS / T1PKS,saxitoxin/neosaxitoxin/decarbamoylsaxitoxin/gonyautoxin 3/gonyautoxin 2,BGC0000188,5,bin1.fa-83
M176_bin1,bin1.fa-33,1,109838,150992,TRUE,lanthipeptide-class-v,,,,bin1.fa-33
M176_bin1,bin1.fa-55,1,37536,58469,TRUE,terpene,,,,bin1.fa-55
M176_bin1,bin1.fa-80,1,40997,70164,TRUE,NRPS-like,,,,bin1.fa-80
M176_bin1,bin1.fa-95,1,2858,23065,TRUE,proteusin,,,,bin1.fa-95
M176_bin1,bin1.fa-113,1,0,6618,TRUE,CDPS,,,,bin1.fa-113
M176_bin1,bin1.fa-163,1,0,15551,TRUE,oligosaccharide,,,,bin1.fa-163
M176_bin1,bin1.fa-182,1,0,23593,TRUE,lassopeptide / RRE-containing,,,,bin1.fa-182
M176_bin1,bin1.fa-237,1,0,11898,TRUE,LAP,,,,bin1.fa-237
M176_bin1,bin1.fa-257,1,0,24995,TRUE,NRPS,,,,bin1.fa-257
M182_bin3.1_re,bin3.fa-22,1,14968,62672,FALSE,NRPS,cyanopeptolin,BGC0000332,42,bin3.fa-22
M182_bin3.1_re,bin3.fa-25,1,131627,154372,FALSE,RRE-containing / lassopeptide,,,,bin3.fa-25
M182_bin3.1_re,bin3.fa-74,1,335,20845,FALSE,RRE-containing,,,,bin3.fa-74
M182_bin3.1_re,bin3.fa-92,1,0,59513,TRUE,T1PKS / NRPS / NRPS-like,puwainaphycin F/minutissamide A,BGC0001951,66,bin3.fa-92
M182_bin3.1_re,bin3.fa-16,1,0,48514,TRUE,T1PKS / NRPS,hapalosin,BGC0001467,40,bin3.fa-16
M182_bin3.1_re,bin3.fa-53,1,3291,32391,TRUE,NRPS,scytocyclamide A/scytocyclamide B/scytocyclamide B3/scytocyclamide C/scytocyclamide A2/scytocyclamide B2,BGC0002484,38,bin3.fa-53
M182_bin3.1_re,bin3.fa-43,1,0,15457,TRUE,T1PKS / NRPS / NRPS-like,anachelin,BGC0002532,25,bin3.fa-43
M182_bin3.1_re,bin3.fa-67,1,17701,68426,TRUE,NRP-metallophore / NRPS,anachelin,BGC0002532,20,bin3.fa-67
M182_bin3.1_re,bin3.fa-62,1,155293,194747,TRUE,NRPS / T1PKS / NRPS-like,nostophycin,BGC0001029,18,bin3.fa-62
M182_bin3.1_re,bin3.fa-37,1,7915,25082,TRUE,terpene,,,,bin3.fa-37
M182_bin3.1_re,bin3.fa-48,1,0,15129,TRUE,NRPS,,,,bin3.fa-48
M182_bin3.1_re,bin3.fa-60,1,0,27841,TRUE,NRPS,,,,bin3.fa-60
M188_SemiBin_3,k141_468,1,8502,57621,FALSE,NRPS-like / T1PKS,1-heptadecene,BGC0001161,100,k141_468
M188_SemiBin_3,k141_1271,1,34216,54393,FALSE,microviridin,microviridin N9/microviridin N8/microviridin N7/microviridin N6/microviridin N5/microviridin N4/microviridin N3,BGC0002049,33,k141_1271
M188_SemiBin_3,k141_468,2,83683,105857,FALSE,RRE-containing / spliceotide,PcpA,BGC0001733,33,k141_468
M188_SemiBin_3,k141_10444,1,60440,114618,FALSE,NRPS,anachelin,BGC0002532,15,k141_10444
M188_SemiBin_3,k141_910,1,39171,61445,FALSE,LAP,,,,k141_910
M188_SemiBin_3,k141_11539,1,77251,99165,FALSE,terpene,,,,k141_11539
M188_SemiBin_3,k141_3520,1,12131,34328,TRUE,NRPS-like,1-heptadecene,BGC0001164,100,k141_3520
M188_SemiBin_3,k141_864,1,0,3585,TRUE,NRPS,kolossin,BGC0001641,100,k141_864
M188_SemiBin_3,k141_2521,1,4656,64774,TRUE,T1PKS / NRPS,microginin,BGC0002623,57,k141_2521
M188_SemiBin_3,k141_3723,1,29082,54676,TRUE,NRPS,puwainaphycin A/puwainaphycin B/puwainaphycin C/puwainaphycin D,BGC0001125,50,k141_3723
M188_SemiBin_3,k141_3354,1,45999,68063,TRUE,cyanobactin,trichamide,BGC0000481,27,k141_3354
M188_SemiBin_3,k141_3897,1,3619,14978,TRUE,microviridin,microviridin 1688/microviridin 1739/microviridin 1748,BGC0002626,25,k141_3897
M188_SemiBin_3,k141_5990,1,33942,61139,TRUE,lassopeptide / RRE-containing / cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,BGC0001167,25,k141_5990
M188_SemiBin_3,k141_892,1,0,44586,TRUE,NRPS / T1PKS,nocuolin A,BGC0001703,22,k141_892
M188_SemiBin_3,k141_7421,1,12678,53449,TRUE,phosphonate,cylindrospermopsin,BGC0000981,12,k141_7421
M188_SemiBin_3,k141_4781,1,0,24319,TRUE,lanthipeptide-class-v,tiacumicin B,BGC0000165,9,k141_4781
M188_SemiBin_3,k141_8865,1,0,12622,TRUE,RRE-containing,,,,k141_8865
M188_SemiBin_3,k141_8882,1,0,5400,TRUE,RiPP-like,,,,k141_8882
M188_SemiBin_3,k141_383,1,17930,32648,TRUE,RRE-containing / spliceotide,,,,k141_383
M188_SemiBin_3,k141_545,1,0,14792,TRUE,terpene,,,,k141_545
M188_SemiBin_3,k141_3541,1,28231,39568,TRUE,RRE-containing,,,,k141_3541
M188_SemiBin_3,k141_3544,1,1453,13824,TRUE,lanthipeptide-class-ii,,,,k141_3544
M188_SemiBin_3,k141_3686,1,0,23673,TRUE,NRPS-like,,,,k141_3686
M188_SemiBin_3,k141_9835,1,0,41901,TRUE,NRPS,,,,k141_9835
M188_SemiBin_3,k141_6841,1,0,17414,TRUE,NRPS,,,,k141_6841
M188_SemiBin_3,k141_3952,1,0,25595,TRUE,NRPS,,,,k141_3952
M188_SemiBin_3,k141_7152,1,8421,29240,TRUE,terpene,,,,k141_7152
M188_SemiBin_3,k141_4112,1,1362,9510,TRUE,RiPP-like,,,,k141_4112
M188_SemiBin_3,k141_4910,1,0,28672,TRUE,NRPS-like / T1PKS,,,,k141_4910
M188_SemiBin_3,k141_2823,1,1285,14513,TRUE,RiPP-like,,,,k141_2823
M188_SemiBin_3,k141_5494,1,0,26910,TRUE,lanthipeptide-class-v / lanthipeptide-class-ii,,,,k141_5494
M188_SemiBin_3,k141_5682,1,0,24455,TRUE,T1PKS,,,,k141_5682
M195_bin4.1_re,bin4.fa-332,1,75741,118396,FALSE,NRPS-like,anabaenopeptin 908/anabaenopeptin 915,BGC0000301,80,bin4.fa-332
M195_bin4.1_re,bin4.fa-335,1,0,7462,TRUE,terpene,geosmin,BGC0000661,100,bin4.fa-335
M195_bin4.1_re,bin4.fa-114,1,0,56311,TRUE,NRPS / T1PKS,hapalosin,BGC0001467,40,bin4.fa-114
M195_bin4.1_re,bin4.fa-96,1,0,27499,TRUE,mycosporine-like,hexose-palythine-serine/hexose-shinorine,BGC0001615,28,bin4.fa-96
M195_bin4.1_re,bin4.fa-105,1,4787,45438,TRUE,T1PKS / NRPS-like,desmamide A/desmamide B/desmamide C,BGC0002625,27,bin4.fa-105
M195_bin4.1_re,bin4.fa-317,1,0,34522,TRUE,NRPS-like,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,BGC0000298,14,bin4.fa-317
M195_bin4.1_re,bin4.fa-16,1,0,17867,TRUE,CDPS,,,,bin4.fa-16
M195_bin4.1_re,bin4.fa-40,1,0,26624,TRUE,NRPS,,,,bin4.fa-40
M195_bin4.1_re,bin4.fa-43,1,37800,60367,TRUE,lassopeptide,,,,bin4.fa-43
M195_bin4.1_re,bin4.fa-47,1,8774,24185,TRUE,terpene,,,,bin4.fa-47
M195_bin4.1_re,bin4.fa-68,1,22523,55072,TRUE,NRPS,,,,bin4.fa-68
M195_bin4.1_re,bin4.fa-115,1,0,19322,TRUE,LAP,,,,bin4.fa-115
M195_bin4.1_re,bin4.fa-172,1,0,17399,TRUE,CDPS,,,,bin4.fa-172
M195_bin4.1_re,bin4.fa-315,1,0,6361,TRUE,T3PKS,,,,bin4.fa-315
M195_bin4.1_re,bin4.fa-331,1,35446,42237,TRUE,RiPP-like,,,,bin4.fa-331
M197_bin13.1_re,bin13.fa-508,1,34827,55271,FALSE,RRE-containing,,,,bin13.fa-508
M197_bin13.1_re,bin13.fa-571,1,0,25330,TRUE,NRPS,hexose-palythine-serine/hexose-shinorine,BGC0001615,57,bin13.fa-571
M197_bin13.1_re,bin13.fa-285,1,7793,48368,TRUE,NRPS,nostopeptolide A2,BGC0001028,37,bin13.fa-285
M197_bin13.1_re,bin13.fa-475,1,0,16455,TRUE,spliceotide / RRE-containing,PcpA,BGC0001733,33,bin13.fa-475
M197_bin13.1_re,bin13.fa-218,1,0,13048,TRUE,indole,fischerindole,BGC0001595,26,bin13.fa-218
M197_bin13.1_re,bin13.fa-33,1,0,10181,TRUE,RiPP-like,,,,bin13.fa-33
M197_bin13.1_re,bin13.fa-207,1,0,16399,TRUE,terpene,,,,bin13.fa-207
M197_bin13.1_re,bin13.fa-255,1,0,13048,TRUE,lassopeptide / RRE-containing,,,,bin13.fa-255
M197_bin13.1_re,bin13.fa-274,1,4197,21026,TRUE,terpene,,,,bin13.fa-274
M197_bin13.1_re,bin13.fa-315,1,10020,20830,TRUE,RiPP-like,,,,bin13.fa-315
M197_bin13.1_re,bin13.fa-481,1,0,13824,TRUE,NRPS,,,,bin13.fa-481
M197_bin13.1_re,bin13.fa-521,1,0,16139,TRUE,lanthipeptide-class-ii,,,,bin13.fa-521
